Region,Hour of year,Cumulative contrail warming
Lilongwe FIR,13.0846,162.2362
Lilongwe FIR,14.284,162.8359
Lilongwe FIR,15.4713,163.1488
Lilongwe FIR,16.6586,163.2835
Lilongwe FIR,17.8459,163.3307
Lilongwe FIR,19.0453,163.3358
Lilongwe FIR,20.2326,163.3358
Lilongwe FIR,21.4199,163.3358
Lilongwe FIR,22.6072,163.3358
Lilongwe FIR,23.8066,163.3358
Lilongwe FIR,24.9939,163.3358
Lilongwe FIR,26.1812,163.3358
Lilongwe FIR,27.3807,163.3358
Lilongwe FIR,28.568,163.3358
Lilongwe FIR,29.7553,163.3358
Lilongwe FIR,30.9426,163.3358
Lilongwe FIR,32.142,163.3358
Lilongwe FIR,33.3293,163.3358
Lilongwe FIR,34.5166,163.3358
Lilongwe FIR,35.7039,163.3358
Lilongwe FIR,36.9033,163.3358
Lilongwe FIR,38.0906,163.3358
Lilongwe FIR,39.2779,163.3358
Lilongwe FIR,40.4652,163.3358
Lilongwe FIR,41.6646,163.3358
Lilongwe FIR,42.852,163.3358
Lilongwe FIR,44.0393,163.3358
Lilongwe FIR,45.2266,163.3358
Lilongwe FIR,46.426,163.3358
Lilongwe FIR,47.6133,163.3358
Lilongwe FIR,48.8006,163.3358
Lilongwe FIR,50.0,163.3358
Lilongwe FIR,51.1873,163.3358
Lilongwe FIR,52.3746,163.3358
Lilongwe FIR,53.5619,163.3358
Lilongwe FIR,54.7613,163.3358
Lilongwe FIR,55.9486,163.3358
Lilongwe FIR,57.1359,163.3358
Lilongwe FIR,58.3232,163.3358
Lilongwe FIR,59.5227,163.3358
Lilongwe FIR,60.71,163.3358
Lilongwe FIR,61.8973,163.3358
Lilongwe FIR,63.0846,163.3358
Lilongwe FIR,64.284,163.3358
Lilongwe FIR,65.4713,163.3358
Lilongwe FIR,66.6586,163.3358
Lilongwe FIR,67.8459,163.3358
Lilongwe FIR,69.0453,163.3358
Lilongwe FIR,70.2326,163.3358
Lilongwe FIR,71.4199,163.3358
Lilongwe FIR,72.6072,163.3358
Lilongwe FIR,73.8066,163.3358
Lilongwe FIR,74.9939,163.3358
Lilongwe FIR,76.1812,163.3358
Lilongwe FIR,77.3807,163.3358
Lilongwe FIR,78.568,163.3358
Lilongwe FIR,79.7553,163.3358
Lilongwe FIR,80.9426,163.3358
Lilongwe FIR,82.142,163.3358
Lilongwe FIR,83.3293,163.3358
Lilongwe FIR,84.5166,163.3358
Lilongwe FIR,85.7039,163.3358
Lilongwe FIR,86.9033,163.3358
Lilongwe FIR,88.0906,163.3358
Lilongwe FIR,89.2779,163.3358
Lilongwe FIR,90.4652,163.3333
Lilongwe FIR,91.6646,163.2642
Lilongwe FIR,92.852,162.9234
Lilongwe FIR,94.0393,161.9505
Lilongwe FIR,95.2266,159.7775
Lilongwe FIR,96.426,155.3221
Lilongwe FIR,97.6133,147.0705
Lilongwe FIR,98.8006,132.1133
Lilongwe FIR,100.0,100.0
Windhoek FIR,0.0,3.1545
Windhoek FIR,1.1603,61.1965
Windhoek FIR,2.3206,82.7513
Windhoek FIR,3.4809,95.0492
Windhoek FIR,4.6413,102.4743
Windhoek FIR,5.8134,106.7001
Windhoek FIR,6.9737,109.0503
Windhoek FIR,8.134,110.2007
Windhoek FIR,9.2943,110.7227
Windhoek FIR,10.4547,110.8411
Windhoek FIR,11.6268,110.8446
Windhoek FIR,12.7871,110.8446
Windhoek FIR,13.9474,110.8446
Windhoek FIR,15.1077,110.8446
Windhoek FIR,16.2681,110.8446
Windhoek FIR,17.4402,110.8446
Windhoek FIR,18.6005,110.8446
Windhoek FIR,19.7608,110.8446
Windhoek FIR,20.9211,110.8446
Windhoek FIR,22.0815,110.8446
Windhoek FIR,23.2536,110.8446
Windhoek FIR,24.4139,110.8446
Windhoek FIR,25.5742,110.8446
Windhoek FIR,26.7345,110.8446
Windhoek FIR,27.9067,110.8446
Windhoek FIR,29.067,110.8446
Windhoek FIR,30.2273,110.8446
Windhoek FIR,31.3876,110.8446
Windhoek FIR,32.548,110.8446
Windhoek FIR,33.7201,110.8446
Windhoek FIR,34.8804,110.8446
Windhoek FIR,36.0407,110.8446
Windhoek FIR,37.201,110.8446
Windhoek FIR,38.3614,110.8446
Windhoek FIR,39.5335,110.8446
Windhoek FIR,40.6938,110.8446
Windhoek FIR,41.8541,110.8446
Windhoek FIR,43.0144,110.8446
Windhoek FIR,44.1748,110.8446
Windhoek FIR,45.3469,110.8446
Windhoek FIR,46.5072,110.8446
Windhoek FIR,47.6675,110.8446
Windhoek FIR,48.8278,110.8446
Windhoek FIR,50.0,110.8446
Windhoek FIR,51.1603,110.8446
Windhoek FIR,52.3206,110.8446
Windhoek FIR,53.4809,110.8446
Windhoek FIR,54.6413,110.8446
Windhoek FIR,55.8134,110.8446
Windhoek FIR,56.9737,110.8446
Windhoek FIR,58.134,110.8446
Windhoek FIR,59.2943,110.8446
Windhoek FIR,60.4547,110.8446
Windhoek FIR,61.6268,110.8446
Windhoek FIR,62.7871,110.8446
Windhoek FIR,63.9474,110.8446
Windhoek FIR,65.1077,110.8446
Windhoek FIR,66.2681,110.8446
Windhoek FIR,67.4402,110.8446
Windhoek FIR,68.6005,110.8446
Windhoek FIR,69.7608,110.8446
Windhoek FIR,70.9211,110.8446
Windhoek FIR,72.0815,110.8446
Windhoek FIR,73.2536,110.8446
Windhoek FIR,74.4139,110.8446
Windhoek FIR,75.5742,110.8446
Windhoek FIR,76.7345,110.8446
Windhoek FIR,77.9067,110.8446
Windhoek FIR,79.067,110.8446
Windhoek FIR,80.2273,110.8446
Windhoek FIR,81.3876,110.8446
Windhoek FIR,82.548,110.8446
Windhoek FIR,83.7201,110.8446
Windhoek FIR,84.8804,110.8446
Windhoek FIR,86.0407,110.8446
Windhoek FIR,87.201,110.8446
Windhoek FIR,88.3614,110.8446
Windhoek FIR,89.5335,110.8446
Windhoek FIR,90.6938,110.8446
Windhoek FIR,91.8541,110.8446
Windhoek FIR,93.0144,110.8446
Windhoek FIR,94.1748,110.8446
Windhoek FIR,95.3469,110.8446
Windhoek FIR,96.5072,110.8429
Windhoek FIR,97.6675,110.7535
Windhoek FIR,98.8278,109.9161
Windhoek FIR,100.0,100.0
Kinshasa FIR,0.0,0.4754
Kinshasa FIR,1.1352,19.59
Kinshasa FIR,2.2704,31.0863
Kinshasa FIR,3.4055,40.2595
Kinshasa FIR,4.5407,47.9923
Kinshasa FIR,5.6759,54.712
Kinshasa FIR,6.8111,60.4235
Kinshasa FIR,7.9463,65.4207
Kinshasa FIR,9.0814,69.8706
Kinshasa FIR,10.2166,73.8496
Kinshasa FIR,11.3634,77.4279
Kinshasa FIR,12.4986,80.6504
Kinshasa FIR,13.6337,83.5768
Kinshasa FIR,14.7689,86.2493
Kinshasa FIR,15.9041,88.6843
Kinshasa FIR,17.0393,90.8882
Kinshasa FIR,18.1744,92.896
Kinshasa FIR,19.3096,94.7227
Kinshasa FIR,20.4448,96.3715
Kinshasa FIR,21.58,97.872
Kinshasa FIR,22.7267,99.2507
Kinshasa FIR,23.8619,100.4812
Kinshasa FIR,24.9971,101.6036
Kinshasa FIR,26.1323,102.6026
Kinshasa FIR,27.2675,103.5042
Kinshasa FIR,28.4026,104.3303
Kinshasa FIR,29.5378,105.0687
Kinshasa FIR,30.673,105.7199
Kinshasa FIR,31.8082,106.2959
Kinshasa FIR,32.9434,106.8155
Kinshasa FIR,34.0901,107.2764
Kinshasa FIR,35.2253,107.6709
Kinshasa FIR,36.3605,108.0115
Kinshasa FIR,37.4957,108.3017
Kinshasa FIR,38.6308,108.5478
Kinshasa FIR,39.766,108.7537
Kinshasa FIR,40.9012,108.925
Kinshasa FIR,42.0364,109.0675
Kinshasa FIR,43.1716,109.186
Kinshasa FIR,44.3067,109.2803
Kinshasa FIR,45.4535,109.3532
Kinshasa FIR,46.5887,109.4069
Kinshasa FIR,47.7239,109.4455
Kinshasa FIR,48.859,109.4711
Kinshasa FIR,49.9942,109.4879
Kinshasa FIR,51.1294,109.4971
Kinshasa FIR,52.2646,109.5011
Kinshasa FIR,53.3997,109.5021
Kinshasa FIR,54.5349,109.5021
Kinshasa FIR,55.6817,109.5021
Kinshasa FIR,56.8169,109.5021
Kinshasa FIR,57.952,109.5021
Kinshasa FIR,59.0872,109.5021
Kinshasa FIR,60.2224,109.5021
Kinshasa FIR,61.3576,109.5021
Kinshasa FIR,62.4928,109.5021
Kinshasa FIR,63.6279,109.5021
Kinshasa FIR,64.7631,109.5021
Kinshasa FIR,65.8983,109.5021
Kinshasa FIR,67.0451,109.5021
Kinshasa FIR,68.1802,109.5021
Kinshasa FIR,69.3154,109.5021
Kinshasa FIR,70.4506,109.5021
Kinshasa FIR,71.5858,109.5021
Kinshasa FIR,72.721,109.5021
Kinshasa FIR,73.8561,109.5021
Kinshasa FIR,74.9913,109.5021
Kinshasa FIR,76.1265,109.5021
Kinshasa FIR,77.2617,109.5021
Kinshasa FIR,78.4084,109.5021
Kinshasa FIR,79.5436,109.5021
Kinshasa FIR,80.6788,109.5014
Kinshasa FIR,81.814,109.4977
Kinshasa FIR,82.9491,109.4877
Kinshasa FIR,84.0843,109.4696
Kinshasa FIR,85.2195,109.4362
Kinshasa FIR,86.3547,109.3788
Kinshasa FIR,87.4899,109.2937
Kinshasa FIR,88.625,109.1696
Kinshasa FIR,89.7718,108.9952
Kinshasa FIR,90.907,108.7592
Kinshasa FIR,92.0422,108.4424
Kinshasa FIR,93.1773,108.0362
Kinshasa FIR,94.3125,107.5104
Kinshasa FIR,95.4477,106.8341
Kinshasa FIR,96.5829,105.9542
Kinshasa FIR,97.7181,104.7941
Kinshasa FIR,98.8532,103.1264
Kinshasa FIR,100.0,100.0
Canarias FIR,0.0,2.0642
Canarias FIR,1.1228,43.5606
Canarias FIR,2.2456,61.8808
Canarias FIR,3.3684,74.5685
Canarias FIR,4.4913,83.9029
Canarias FIR,5.6141,91.1777
Canarias FIR,6.7369,96.7932
Canarias FIR,7.8597,101.148
Canarias FIR,8.9825,104.582
Canarias FIR,10.1053,107.3332
Canarias FIR,11.2282,109.4856
Canarias FIR,12.351,111.1884
Canarias FIR,13.4738,112.5398
Canarias FIR,14.5966,113.5864
Canarias FIR,15.7194,114.3991
Canarias FIR,16.8538,115.0266
Canarias FIR,17.9766,115.4874
Canarias FIR,19.0994,115.8245
Canarias FIR,20.2222,116.0602
Canarias FIR,21.3451,116.2102
Canarias FIR,22.4679,116.3003
Canarias FIR,23.5907,116.3477
Canarias FIR,24.7135,116.3694
Canarias FIR,25.8363,116.3764
Canarias FIR,26.9591,116.3775
Canarias FIR,28.082,116.3775
Canarias FIR,29.2048,116.3775
Canarias FIR,30.3276,116.3775
Canarias FIR,31.4504,116.3775
Canarias FIR,32.5732,116.3775
Canarias FIR,33.7076,116.3775
Canarias FIR,34.8304,116.3775
Canarias FIR,35.9532,116.3775
Canarias FIR,37.0761,116.3775
Canarias FIR,38.1989,116.3775
Canarias FIR,39.3217,116.3775
Canarias FIR,40.4445,116.3775
Canarias FIR,41.5673,116.3775
Canarias FIR,42.6901,116.3775
Canarias FIR,43.8129,116.3775
Canarias FIR,44.9358,116.3775
Canarias FIR,46.0586,116.3775
Canarias FIR,47.1814,116.3775
Canarias FIR,48.3042,116.3775
Canarias FIR,49.427,116.3775
Canarias FIR,50.5614,116.3775
Canarias FIR,51.6842,116.3775
Canarias FIR,52.807,116.3775
Canarias FIR,53.9299,116.3775
Canarias FIR,55.0527,116.3775
Canarias FIR,56.1755,116.3775
Canarias FIR,57.2983,116.3775
Canarias FIR,58.4211,116.3775
Canarias FIR,59.5439,116.3775
Canarias FIR,60.6667,116.3775
Canarias FIR,61.7896,116.3775
Canarias FIR,62.9124,116.3775
Canarias FIR,64.0352,116.3775
Canarias FIR,65.158,116.3775
Canarias FIR,66.2808,116.3775
Canarias FIR,67.4152,116.3775
Canarias FIR,68.538,116.3775
Canarias FIR,69.6608,116.3775
Canarias FIR,70.7837,116.3775
Canarias FIR,71.9065,116.3775
Canarias FIR,73.0293,116.3775
Canarias FIR,74.1521,116.3775
Canarias FIR,75.2749,116.3775
Canarias FIR,76.3977,116.3775
Canarias FIR,77.5205,116.3775
Canarias FIR,78.6434,116.3775
Canarias FIR,79.7662,116.3775
Canarias FIR,80.889,116.3775
Canarias FIR,82.0118,116.3775
Canarias FIR,83.1346,116.3775
Canarias FIR,84.269,116.3775
Canarias FIR,85.3918,116.3775
Canarias FIR,86.5146,116.3775
Canarias FIR,87.6375,116.3775
Canarias FIR,88.7603,116.3767
Canarias FIR,89.8831,116.3712
Canarias FIR,91.0059,116.3515
Canarias FIR,92.1287,116.3001
Canarias FIR,93.2515,116.1858
Canarias FIR,94.3743,115.9483
Canarias FIR,95.4972,115.5129
Canarias FIR,96.62,114.7181
Canarias FIR,97.7428,113.1693
Canarias FIR,98.8656,110.1401
Canarias FIR,100.0,100.0
Roberts FIR,0.0,0.902
Roberts FIR,1.1735,31.7557
Roberts FIR,2.347,48.6093
Roberts FIR,3.5204,60.6716
Roberts FIR,4.6939,70.1556
Roberts FIR,5.8795,77.5735
Roberts FIR,7.053,83.3307
Roberts FIR,8.2265,87.9955
Roberts FIR,9.4,91.6607
Roberts FIR,10.5855,94.6262
Roberts FIR,11.759,96.9965
Roberts FIR,12.9325,98.8933
Roberts FIR,14.106,100.3771
Roberts FIR,15.2916,101.5574
Roberts FIR,16.465,102.4707
Roberts FIR,17.6385,103.151
Roberts FIR,18.812,103.6535
Roberts FIR,19.9976,104.0167
Roberts FIR,21.1711,104.2528
Roberts FIR,22.3445,104.3996
Roberts FIR,23.518,104.4779
Roberts FIR,24.7036,104.5177
Roberts FIR,25.8771,104.5327
Roberts FIR,27.0506,104.5349
Roberts FIR,28.2241,104.5349
Roberts FIR,29.4096,104.5349
Roberts FIR,30.5831,104.5349
Roberts FIR,31.7566,104.5349
Roberts FIR,32.9301,104.5349
Roberts FIR,34.1157,104.5349
Roberts FIR,35.2891,104.5349
Roberts FIR,36.4626,104.5349
Roberts FIR,37.6361,104.5349
Roberts FIR,38.8217,104.5349
Roberts FIR,39.9952,104.5349
Roberts FIR,41.1686,104.5349
Roberts FIR,42.3421,104.5349
Roberts FIR,43.5277,104.5349
Roberts FIR,44.7012,104.5349
Roberts FIR,45.8747,104.5349
Roberts FIR,47.0481,104.5349
Roberts FIR,48.2337,104.5349
Roberts FIR,49.4072,104.5349
Roberts FIR,50.5807,104.5349
Roberts FIR,51.7542,104.5349
Roberts FIR,52.9398,104.5349
Roberts FIR,54.1132,104.5349
Roberts FIR,55.2867,104.5349
Roberts FIR,56.4602,104.5349
Roberts FIR,57.6458,104.5349
Roberts FIR,58.8193,104.5349
Roberts FIR,59.9927,104.5349
Roberts FIR,61.1662,104.5349
Roberts FIR,62.3518,104.5349
Roberts FIR,63.5253,104.5349
Roberts FIR,64.6988,104.5349
Roberts FIR,65.8722,104.5349
Roberts FIR,67.0578,104.5349
Roberts FIR,68.2313,104.5349
Roberts FIR,69.4048,104.5349
Roberts FIR,70.5783,104.5349
Roberts FIR,71.7639,104.5349
Roberts FIR,72.9373,104.5349
Roberts FIR,74.1108,104.5349
Roberts FIR,75.2843,104.5349
Roberts FIR,76.4699,104.5349
Roberts FIR,77.6434,104.5349
Roberts FIR,78.8168,104.5349
Roberts FIR,79.9903,104.5349
Roberts FIR,81.1759,104.5349
Roberts FIR,82.3494,104.5349
Roberts FIR,83.5229,104.5349
Roberts FIR,84.6963,104.5349
Roberts FIR,85.8819,104.5349
Roberts FIR,87.0554,104.5349
Roberts FIR,88.2289,104.5349
Roberts FIR,89.4024,104.5349
Roberts FIR,90.588,104.5349
Roberts FIR,91.7614,104.5349
Roberts FIR,92.9349,104.5349
Roberts FIR,94.1084,104.5349
Roberts FIR,95.294,104.5318
Roberts FIR,96.4675,104.4961
Roberts FIR,97.6409,104.2997
Roberts FIR,98.8144,103.6168
Roberts FIR,100.0,100.0
Casablanca FIR,0.0,1.5326
Casablanca FIR,1.1228,56.9452
Casablanca FIR,2.2456,82.0556
Casablanca FIR,3.3684,97.454
Casablanca FIR,4.4913,108.0722
Casablanca FIR,5.6141,115.6936
Casablanca FIR,6.7369,121.4141
Casablanca FIR,7.8597,125.8517
Casablanca FIR,8.9825,129.3891
Casablanca FIR,10.1053,132.1662
Casablanca FIR,11.2282,134.3559
Casablanca FIR,12.351,136.1367
Casablanca FIR,13.4738,137.5412
Casablanca FIR,14.5966,138.6448
Casablanca FIR,15.7194,139.495
Casablanca FIR,16.8538,140.1626
Casablanca FIR,17.9766,140.6748
Casablanca FIR,19.0994,141.0482
Casablanca FIR,20.2222,141.3171
Casablanca FIR,21.3451,141.5161
Casablanca FIR,22.4679,141.6528
Casablanca FIR,23.5907,141.7447
Casablanca FIR,24.7135,141.8014
Casablanca FIR,25.8363,141.8322
Casablanca FIR,26.9591,141.8482
Casablanca FIR,28.082,141.8546
Casablanca FIR,29.2048,141.8568
Casablanca FIR,30.3276,141.8572
Casablanca FIR,31.4504,141.8572
Casablanca FIR,32.5732,141.8572
Casablanca FIR,33.7076,141.8572
Casablanca FIR,34.8304,141.8572
Casablanca FIR,35.9532,141.8572
Casablanca FIR,37.0761,141.8572
Casablanca FIR,38.1989,141.8572
Casablanca FIR,39.3217,141.8572
Casablanca FIR,40.4445,141.8572
Casablanca FIR,41.5673,141.8572
Casablanca FIR,42.6901,141.8572
Casablanca FIR,43.8129,141.8572
Casablanca FIR,44.9358,141.8572
Casablanca FIR,46.0586,141.8572
Casablanca FIR,47.1814,141.8572
Casablanca FIR,48.3042,141.8572
Casablanca FIR,49.427,141.8572
Casablanca FIR,50.5614,141.8572
Casablanca FIR,51.6842,141.8572
Casablanca FIR,52.807,141.8572
Casablanca FIR,53.9299,141.8572
Casablanca FIR,55.0527,141.8572
Casablanca FIR,56.1755,141.8572
Casablanca FIR,57.2983,141.8572
Casablanca FIR,58.4211,141.8572
Casablanca FIR,59.5439,141.8572
Casablanca FIR,60.6667,141.8572
Casablanca FIR,61.7896,141.8572
Casablanca FIR,62.9124,141.8572
Casablanca FIR,64.0352,141.8572
Casablanca FIR,65.158,141.8572
Casablanca FIR,66.2808,141.8572
Casablanca FIR,67.4152,141.8572
Casablanca FIR,68.538,141.8572
Casablanca FIR,69.6608,141.8572
Casablanca FIR,70.7837,141.8572
Casablanca FIR,71.9065,141.8572
Casablanca FIR,73.0293,141.8572
Casablanca FIR,74.1521,141.8572
Casablanca FIR,75.2749,141.8572
Casablanca FIR,76.3977,141.8572
Casablanca FIR,77.5205,141.8572
Casablanca FIR,78.6434,141.8572
Casablanca FIR,79.7662,141.8572
Casablanca FIR,80.889,141.8572
Casablanca FIR,82.0118,141.8572
Casablanca FIR,83.1346,141.857
Casablanca FIR,84.269,141.8557
Casablanca FIR,85.3918,141.8509
Casablanca FIR,86.5146,141.8364
Casablanca FIR,87.6375,141.7983
Casablanca FIR,88.7603,141.7193
Casablanca FIR,89.8831,141.566
Casablanca FIR,91.0059,141.3077
Casablanca FIR,92.1287,140.8958
Casablanca FIR,93.2515,140.2267
Casablanca FIR,94.3743,139.1822
Casablanca FIR,95.4972,137.5901
Casablanca FIR,96.62,135.1289
Casablanca FIR,97.7428,131.0742
Casablanca FIR,98.8656,123.6983
Casablanca FIR,100.0,100.0
Dakar FIR,0.0,0.3589
Dakar FIR,1.1228,16.1994
Dakar FIR,2.2456,26.1222
Dakar FIR,3.3684,33.5423
Dakar FIR,4.4913,39.7351
Dakar FIR,5.6141,45.1843
Dakar FIR,6.7369,50.0389
Dakar FIR,7.8597,54.3664
Dakar FIR,8.9825,58.2078
Dakar FIR,10.1053,61.6687
Dakar FIR,11.2282,64.8183
Dakar FIR,12.351,67.6948
Dakar FIR,13.4738,70.3096
Dakar FIR,14.5966,72.7121
Dakar FIR,15.7194,74.9416
Dakar FIR,16.8538,77.0068
Dakar FIR,17.9766,78.8867
Dakar FIR,19.0994,80.6372
Dakar FIR,20.2222,82.2633
Dakar FIR,21.3451,83.7515
Dakar FIR,22.4679,85.1303
Dakar FIR,23.5907,86.4192
Dakar FIR,24.7135,87.6263
Dakar FIR,25.8363,88.7474
Dakar FIR,26.9591,89.7942
Dakar FIR,28.082,90.777
Dakar FIR,29.2048,91.697
Dakar FIR,30.3276,92.5545
Dakar FIR,31.4504,93.3558
Dakar FIR,32.5732,94.1013
Dakar FIR,33.7076,94.8037
Dakar FIR,34.8304,95.4481
Dakar FIR,35.9532,96.0428
Dakar FIR,37.0761,96.5918
Dakar FIR,38.1989,97.1022
Dakar FIR,39.3217,97.5773
Dakar FIR,40.4445,98.0162
Dakar FIR,41.5673,98.4225
Dakar FIR,42.6901,98.7969
Dakar FIR,43.8129,99.144
Dakar FIR,44.9358,99.4656
Dakar FIR,46.0586,99.7618
Dakar FIR,47.1814,100.0339
Dakar FIR,48.3042,100.2828
Dakar FIR,49.427,100.5099
Dakar FIR,50.5614,100.7162
Dakar FIR,51.6842,100.9008
Dakar FIR,52.807,101.0687
Dakar FIR,53.9299,101.2199
Dakar FIR,55.0527,101.357
Dakar FIR,56.1755,101.4805
Dakar FIR,57.2983,101.5908
Dakar FIR,58.4211,101.6887
Dakar FIR,59.5439,101.7748
Dakar FIR,60.6667,101.8491
Dakar FIR,61.7896,101.9137
Dakar FIR,62.9124,101.9688
Dakar FIR,64.0352,102.0158
Dakar FIR,65.158,102.0545
Dakar FIR,66.2808,102.0873
Dakar FIR,67.4152,102.1138
Dakar FIR,68.538,102.1346
Dakar FIR,69.6608,102.1504
Dakar FIR,70.7837,102.1619
Dakar FIR,71.9065,102.1696
Dakar FIR,73.0293,102.1743
Dakar FIR,74.1521,102.1768
Dakar FIR,75.2749,102.1777
Dakar FIR,76.3977,102.1778
Dakar FIR,77.5205,102.1778
Dakar FIR,78.6434,102.1778
Dakar FIR,79.7662,102.1778
Dakar FIR,80.889,102.1778
Dakar FIR,82.0118,102.1778
Dakar FIR,83.1346,102.1778
Dakar FIR,84.269,102.1778
Dakar FIR,85.3918,102.1778
Dakar FIR,86.5146,102.1775
Dakar FIR,87.6375,102.1754
Dakar FIR,88.7603,102.1683
Dakar FIR,89.8831,102.1527
Dakar FIR,91.0059,102.1248
Dakar FIR,92.1287,102.0798
Dakar FIR,93.2515,102.0091
Dakar FIR,94.3743,101.9051
Dakar FIR,95.4972,101.761
Dakar FIR,96.62,101.5685
Dakar FIR,97.7428,101.3025
Dakar FIR,98.8656,100.8951
Dakar FIR,100.0,100.0
Sal Oceanic FIR,0.0,0.768
Sal Oceanic FIR,1.1349,34.2624
Sal Oceanic FIR,2.2698,50.923
Sal Oceanic FIR,3.4047,62.8689
Sal Oceanic FIR,4.5397,71.9163
Sal Oceanic FIR,5.6746,78.9249
Sal Oceanic FIR,6.8095,84.4913
Sal Oceanic FIR,7.9444,88.9002
Sal Oceanic FIR,9.0909,92.5738
Sal Oceanic FIR,10.2258,95.6444
Sal Oceanic FIR,11.3607,98.0744
Sal Oceanic FIR,12.4957,100.0194
Sal Oceanic FIR,13.6306,101.6391
Sal Oceanic FIR,14.7655,102.9883
Sal Oceanic FIR,15.9004,104.0937
Sal Oceanic FIR,17.0353,105.0115
Sal Oceanic FIR,18.1818,105.7326
Sal Oceanic FIR,19.3167,106.2862
Sal Oceanic FIR,20.4517,106.6913
Sal Oceanic FIR,21.5866,106.9692
Sal Oceanic FIR,22.7215,107.159
Sal Oceanic FIR,23.8564,107.284
Sal Oceanic FIR,24.9913,107.3576
Sal Oceanic FIR,26.1262,107.3975
Sal Oceanic FIR,27.2727,107.4161
Sal Oceanic FIR,28.4076,107.422
Sal Oceanic FIR,29.5426,107.4229
Sal Oceanic FIR,30.6775,107.4229
Sal Oceanic FIR,31.8124,107.4229
Sal Oceanic FIR,32.9473,107.4229
Sal Oceanic FIR,34.0822,107.4229
Sal Oceanic FIR,35.2171,107.4229
Sal Oceanic FIR,36.3636,107.4229
Sal Oceanic FIR,37.4986,107.4229
Sal Oceanic FIR,38.6335,107.4229
Sal Oceanic FIR,39.7684,107.4229
Sal Oceanic FIR,40.9033,107.4229
Sal Oceanic FIR,42.0382,107.4229
Sal Oceanic FIR,43.1731,107.4229
Sal Oceanic FIR,44.308,107.4229
Sal Oceanic FIR,45.4545,107.4229
Sal Oceanic FIR,46.5895,107.4229
Sal Oceanic FIR,47.7244,107.4229
Sal Oceanic FIR,48.8593,107.4229
Sal Oceanic FIR,49.9942,107.4229
Sal Oceanic FIR,51.1291,107.4229
Sal Oceanic FIR,52.264,107.4229
Sal Oceanic FIR,53.399,107.4229
Sal Oceanic FIR,54.5455,107.4229
Sal Oceanic FIR,55.6804,107.4229
Sal Oceanic FIR,56.8153,107.4229
Sal Oceanic FIR,57.9502,107.4229
Sal Oceanic FIR,59.0851,107.4229
Sal Oceanic FIR,60.22,107.4229
Sal Oceanic FIR,61.355,107.4229
Sal Oceanic FIR,62.4899,107.4229
Sal Oceanic FIR,63.6364,107.4229
Sal Oceanic FIR,64.7713,107.4229
Sal Oceanic FIR,65.9062,107.4229
Sal Oceanic FIR,67.0411,107.4229
Sal Oceanic FIR,68.176,107.4229
Sal Oceanic FIR,69.3109,107.4229
Sal Oceanic FIR,70.4459,107.4229
Sal Oceanic FIR,71.5808,107.4229
Sal Oceanic FIR,72.7273,107.4229
Sal Oceanic FIR,73.8622,107.4229
Sal Oceanic FIR,74.9971,107.4229
Sal Oceanic FIR,76.132,107.4229
Sal Oceanic FIR,77.2669,107.4229
Sal Oceanic FIR,78.4019,107.4229
Sal Oceanic FIR,79.5368,107.4229
Sal Oceanic FIR,80.6717,107.4229
Sal Oceanic FIR,81.8182,107.4229
Sal Oceanic FIR,82.9531,107.4229
Sal Oceanic FIR,84.088,107.4229
Sal Oceanic FIR,85.2229,107.4229
Sal Oceanic FIR,86.3578,107.4229
Sal Oceanic FIR,87.4928,107.4229
Sal Oceanic FIR,88.6277,107.4228
Sal Oceanic FIR,89.7626,107.421
Sal Oceanic FIR,90.9091,107.4133
Sal Oceanic FIR,92.044,107.3888
Sal Oceanic FIR,93.1789,107.3278
Sal Oceanic FIR,94.3138,107.2039
Sal Oceanic FIR,95.4488,106.9575
Sal Oceanic FIR,96.5837,106.5358
Sal Oceanic FIR,97.7186,105.7873
Sal Oceanic FIR,98.8535,104.3841
Sal Oceanic FIR,100.0,100.0
Addis Abeba FIR,0.0,0.6055
Addis Abeba FIR,1.1228,24.0912
Addis Abeba FIR,2.2456,37.1665
Addis Abeba FIR,3.3684,46.9088
Addis Abeba FIR,4.4913,54.7157
Addis Abeba FIR,5.6141,61.2392
Addis Abeba FIR,6.7369,66.7274
Addis Abeba FIR,7.8597,71.438
Addis Abeba FIR,8.9825,75.474
Addis Abeba FIR,10.1053,79.007
Addis Abeba FIR,11.2282,82.1247
Addis Abeba FIR,12.351,84.8833
Addis Abeba FIR,13.4738,87.3066
Addis Abeba FIR,14.5966,89.4445
Addis Abeba FIR,15.7194,91.3258
Addis Abeba FIR,16.8538,93.0204
Addis Abeba FIR,17.9766,94.4644
Addis Abeba FIR,19.0994,95.7127
Addis Abeba FIR,20.2222,96.7949
Addis Abeba FIR,21.3451,97.7559
Addis Abeba FIR,22.4679,98.5838
Addis Abeba FIR,23.5907,99.2962
Addis Abeba FIR,24.7135,99.9161
Addis Abeba FIR,25.8363,100.4509
Addis Abeba FIR,26.9591,100.8995
Addis Abeba FIR,28.082,101.2747
Addis Abeba FIR,29.2048,101.5785
Addis Abeba FIR,30.3276,101.821
Addis Abeba FIR,31.4504,102.008
Addis Abeba FIR,32.5732,102.157
Addis Abeba FIR,33.7076,102.2772
Addis Abeba FIR,34.8304,102.3685
Addis Abeba FIR,35.9532,102.4367
Addis Abeba FIR,37.0761,102.4861
Addis Abeba FIR,38.1989,102.5205
